date;close;volume
2025-12-02;318.4229;1962
2025-12-03;319.7941;2529
2025-12-04;323.8515;2428
2025-12-05;324.0691;2547
2025-12-08;325.4217;3718
2025-12-09;326.3541;2921
2025-12-10;325.5683;2291
2025-12-11;327.956;4692
2025-12-12;325.6432;5036
2025-12-15;322.5535;2985
2025-12-16;320.283;3646
2025-12-17;318.6927;3452
2025-12-18;321.5881;2444
2025-12-19;323.2976;4909
2025-12-22;326.9839;3126
2025-12-23;322.7576;1628
2025-12-24;322.9634;733
2025-12-29;320.5073;4630
2025-12-30;319.9685;2218
2025-12-31;318.1657;902
2026-01-02;318.4146;4930
2026-01-05;324.0573;8553
2026-01-06;326.5439;2247
2026-01-07;329.5816;2930
2026-01-08;333.7979;2768
2026-01-09;337.9633;3966
2026-01-12;336.78;3231
2026-01-13;338.1738;2799
2026-01-14;339.2651;3965
2026-01-15;346.7056;3458
2026-01-16;346.5521;6757
2026-01-19;340.2201;3690
2026-01-20;340.1398;2927
2026-01-21;342.2606;7557
2026-01-22;348.0489;3403
2026-01-23;341.5472;4290
2026-01-26;334.9501;4116
2026-01-27;332.1933;3711
2026-01-28;332.7615;2729
2026-01-29;329.808;4357
2026-01-30;328.85;9069
2026-02-02;335.1674;3855
2026-02-03;335;3948
2026-02-04;332.8339;5071
2026-02-05;330.5034;5733
2026-02-06;336.1113;9753
2026-02-09;338.4473;2952
2026-02-10;339.4076;6446
2026-02-11;334.6644;3790
2026-02-12;329.9426;7079
2026-02-13;335.3292;17785
2026-02-16;333.3115;3378
2026-02-17;334.2317;5258
2026-02-18;339.118;3604
2026-02-19;338.6167;3597
2026-02-20;337.9224;7208
2026-02-23;330.9467;5087
2026-02-24;335.0739;3036
2026-02-25;336.743;2867
2026-02-26;337.6998;3701
2026-02-27;333.815;3401
2026-03-02;337.0028;9300
2026-03-03;334.3626;8332
2026-03-04;339.1681;3278
2026-03-05;334.4265;2689
2026-03-06;326.2934;5141
2026-03-09;323.3837;22525
2026-03-10;331.2873;9434
2026-03-11;327.8345;5517
2026-03-12;324.9378;6256
2026-03-13;323.8502;2532
2026-03-16;326.1407;4532
2026-03-17;326.5408;4186
2026-03-18;324.8489;5581
2026-03-19;321.231;10564
2026-03-20;318.733;6216
2026-03-23;322.7663;11093
2026-03-24;324.1476;8672
2026-03-25;328.4022;6475
2026-03-26;325.4584;3625
2026-03-27;320.5746;4419
2026-03-30;320.0847;3741
2026-03-31;319.1806;6829
2026-04-01;327.4337;1382
2026-04-02;327.7206;2706
2026-04-07;327.0425;2533
2026-04-08;335.6795;3466
2026-04-09;336.658;1583
2026-04-10;336.7764;1270
2026-04-13;338.34;1588
2026-04-14;344.3066;2136
2026-04-15;343.495;2151
2026-04-16;345.536;1682
2026-04-17;352.9643;1996
2026-04-20;354.5171;3132
2026-04-21;355.0264;2386
2026-04-22;355.5402;2393
2026-04-23;357.75;1885
2026-04-24;355.8956;1197
2026-04-27;355.6632;1820
2026-04-28;352.3444;2366
2026-04-29;351.501;2942
2026-04-30;355.0421;1965
2026-05-04;361;4288
2026-05-05;363.3798;1278
2026-05-06;366.7101;5911
2026-05-07;365.5058;1617
2026-05-08;363.1861;889
2026-05-11;366.7794;3370
2026-05-12;359.0559;2596
2026-05-13;363.4321;6331
2026-05-14;367.4008;615
2026-05-15;360.7324;1346
2026-05-18;357.7193;3118
2026-05-19;353.8982;2914
2026-05-20;361.8466;1139
2026-05-21;364.3165;2441
2026-05-22;370.469;1514
2026-05-25;375.0837;1540
2026-05-26;374.9915;5898
2026-05-27;376.9117;5896
2026-05-28;377.9995;3655
2026-05-29;374.6556;2378
2026-06-01;374.2682;2562
2026-06-02;377.4065;1968
2026-06-03;374.8106;2005
2026-06-04;378.3123;2447
2026-06-05;373.9357;1661
2026-06-08;373.8026;1903
2026-06-09;368.7655;2324
2026-06-10;371.3468;1319
2026-06-11;374.8326;1724
2026-06-12;384.0871;3281
2026-06-15;385.4317;1746
2026-06-16;382.8441;1304
2026-06-17;384.4952;2437
2026-06-18;386.86;1152
2026-06-19;389.6;1852
2026-06-22;393.34;1409
2026-06-23;393.23;2171
2026-06-24;398.57;2374
2026-06-25;400.37;2001
2026-06-26;396.74;1685
2026-06-29;391.86;3777
2026-06-30;397.24;3102
2026-07-01;401.29;5218
2026-07-02;393.74;1615
2026-07-03;397.9;988
2026-07-06;397.16;1075
2026-07-07;392.55;2708
2026-07-08;386.67;2163
2026-07-09;392.66;1705
2026-07-10;390.53;1599
2026-07-13;390.7;3491
2026-07-14;389.56;1518
2026-07-15;391.33;892
2026-07-16;392.52;1387
2026-07-17;388.15;2382
2026-07-20;389.51;988
2026-07-21;391.53;1385
2026-07-22;391.03;972
2026-07-23;386.57;2238
2026-07-24;389.28;1491
2026-07-27;387.72;2383
2026-07-28;388.44;883
2026-07-29;384.32;917
2026-07-30;380.58;1412
2026-07-31;380.8;3808
2026-08-03;388.17;2521
2026-08-04;393.87;3560
2026-08-05;393.97;2035
2026-08-06;393.68;996
2026-08-07;393.97;1442
2026-08-10;392.92;792
2026-08-11;394.2;1408
2026-08-12;395.74;1589
2026-08-13;397.63;1137
2026-08-14;396.57;708
2026-08-17;396.27;1282
2026-08-18;393.21;1533
2026-08-19;392.35;925
