date;close;volume
2025-12-02;6.3217;8538
2025-12-03;6.4042;15653
2025-12-04;6.458;5408
2025-12-05;6.4607;14515
2025-12-08;6.4686;2959
2025-12-09;6.4456;2582
2025-12-10;6.4266;2101
2025-12-11;6.4422;2926
2025-12-12;6.4;1504
2025-12-15;6.3761;10291
2025-12-16;6.3063;12739
2025-12-17;6.1987;11624
2025-12-18;6.2369;4584
2025-12-19;6.301;29608
2025-12-22;6.3071;5772
2025-12-23;6.3392;3750
2025-12-24;6.307;1483
2025-12-29;6.3195;15240
2025-12-30;6.3701;4154
2025-12-31;6.3681;13804
2026-01-02;6.4866;70945
2026-01-05;6.7403;16479
2026-01-06;6.7754;12731
2026-01-07;6.8131;24782
2026-01-08;6.6736;43256
2026-01-09;6.9;14095
2026-01-12;6.924;19944
2026-01-13;6.9647;18267
2026-01-14;6.8505;11623
2026-01-15;7.0141;9005
2026-01-16;7.0012;23608
2026-01-19;6.8009;17987
2026-01-20;6.7915;10093
2026-01-21;6.7692;4874
2026-01-22;6.8929;7385
2026-01-23;6.9;10253
2026-01-26;6.8639;6487
2026-01-27;6.9505;5676
2026-01-28;6.8985;27998
2026-01-29;6.6209;21019
2026-01-30;6.6815;3835
2026-02-02;6.754;32715
2026-02-03;6.4653;21789
2026-02-04;6.3221;29146
2026-02-05;6.2978;8283
2026-02-06;6.4242;10556
2026-02-09;6.4935;15181
2026-02-10;6.5045;9884
2026-02-11;6.3555;116196
2026-02-12;6.2672;4870
2026-02-13;6.4111;7264
2026-02-16;6.335;6903
2026-02-17;6.3796;9671
2026-02-18;6.5357;6329
2026-02-19;6.506;6749
2026-02-20;6.5572;3910
2026-02-23;6.4978;9567
2026-02-24;6.5876;3587
2026-02-25;6.6735;24752
2026-02-26;6.635;9970
2026-02-27;6.649;18482
2026-03-02;6.521;186236
2026-03-03;6.302;24315
2026-03-04;6.5217;7638
2026-03-05;6.512;10939
2026-03-06;6.375;2619
2026-03-09;6.372;7636
2026-03-10;6.5529;8232
2026-03-11;6.5091;3461
2026-03-12;6.4747;3205
2026-03-13;6.4574;6830
2026-03-16;6.49;10058
2026-03-17;6.5036;5164
2026-03-18;6.4092;1343
2026-03-19;6.2397;7316
2026-03-20;6.1347;3798
2026-03-23;6.1837;14511
2026-03-24;6.2072;6322
2026-03-25;6.2232;7494
2026-03-26;6.1492;1733
2026-03-27;5.9893;14155
2026-03-30;5.9356;23777
2026-03-31;6.0007;15893
2026-04-01;6.2615;7480
2026-04-02;6.157;10517
2026-04-07;6.0359;3099
2026-04-08;6.4;30829
2026-04-09;6.3235;46683
2026-04-10;6.4334;42614
2026-04-13;6.4545;8042
2026-04-14;6.569;9418
2026-04-15;6.5409;11464
2026-04-16;6.6387;16768
2026-04-17;6.7953;11766
2026-04-20;6.7638;10115
2026-04-21;6.7802;9836
2026-04-22;6.7574;12729
2026-04-23;6.72;10308
2026-04-24;6.8501;11744
2026-04-27;6.789;14964
2026-04-28;6.6556;37497
2026-04-29;6.7215;16795
2026-04-30;6.7906;3310
2026-05-04;6.8403;7652
2026-05-05;6.957;6706
2026-05-06;7.12;14817
2026-05-07;7.146;16981
2026-05-08;7.1;21516
2026-05-11;7.05;12373
2026-05-12;6.894;25800
2026-05-13;7.045;6255
2026-05-14;7.259;20736
2026-05-15;7.099;28489
2026-05-18;7.097;13910
2026-05-19;7.208;6940
2026-05-20;7.355;29108
2026-05-21;7.35;4349
2026-05-22;7.55;12785
2026-05-25;7.69;24643
2026-05-26;7.607;83287
2026-05-27;7.525;38286
2026-05-28;7.611;30693
2026-05-29;7.673;50029
2026-06-01;7.754;14566
2026-06-02;8.05;17039
2026-06-03;7.936;24030
2026-06-04;8.042;10212
2026-06-05;7.808;37930
2026-06-08;7.96;25559
2026-06-09;7.827;12965
2026-06-10;7.814;11099
2026-06-11;7.858;2502
2026-06-12;8.02;37336
2026-06-15;8.09;29132
2026-06-16;7.951;23145
2026-06-17;8.051;23262
2026-06-18;8.113;18950
2026-06-19;8.012;7488
2026-06-22;8.132;17048
2026-06-23;7.822;102866
2026-06-24;7.744;38999
2026-06-25;7.845;43154
2026-06-26;7.698;39275
2026-06-29;7.828;10879
2026-06-30;8.027;17000
2026-07-01;7.929;5027
2026-07-02;7.767;8119
2026-07-03;7.89;7583
2026-07-06;7.893;22173
2026-07-07;7.622;11455
2026-07-08;7.515;26750
2026-07-09;7.735;15850
2026-07-10;7.67;14510
2026-07-13;7.644;7500
2026-07-14;7.64;4544
2026-07-15;7.643;3445
2026-07-16;7.602;4284
2026-07-17;7.418;36816
2026-07-20;7.438;59286
2026-07-21;7.576;24282
2026-07-22;7.546;15901
2026-07-23;7.359;10110
2026-07-24;7.462;5162
2026-07-27;7.343;34207
2026-07-28;7.342;17275
2026-07-29;7.3;28536
2026-07-30;7.422;9295
2026-07-31;7.445;8847
2026-08-03;7.555;9012
2026-08-04;7.774;18772
2026-08-05;7.724;9969
2026-08-06;7.759;11359
2026-08-07;7.914;9036
2026-08-10;7.949;19938
2026-08-11;8.045;6271
2026-08-12;7.97;5605
2026-08-13;7.99;7542
2026-08-14;7.96;9189
2026-08-17;8.063;23201
2026-08-18;7.83;24224
2026-08-19;7.786;5279
2026-08-20;7.757;4660
2026-08-21;7.81;13374
