date;close;volume
2026-06-09;6.629;1284885
2026-06-10;6.622;1224095
2026-06-11;6.629;1075824
2026-06-12;6.736;907821
2026-06-15;6.817;1521883
2026-06-16;6.807;871547
2026-06-17;6.811;1197133
2026-06-18;6.836;700304
2026-06-19;6.846;656097
2026-06-22;6.856;949584
2026-06-23;6.797;1201445
2026-06-24;6.839;594471
2026-06-25;6.804;806099
2026-06-26;6.785;1349655
2026-06-29;6.797;1172272
2026-06-30;6.861;1016645
2026-07-01;6.901;1039700
2026-07-02;6.868;1201280
2026-07-03;6.895;785074
2026-07-06;6.927;1274712
2026-07-07;6.878;1169006
2026-07-08;6.826;1376648
2026-07-09;6.893;664712
2026-07-10;6.913;916342
2026-07-13;6.927;959265
2026-07-14;6.911;611546
2026-07-15;6.926;525267
2026-07-16;6.922;833659
2026-07-17;6.848;1826061
2026-07-20;6.862;1001491
2026-07-21;6.894;632236
2026-07-22;6.909;746085
2026-07-23;6.822;954640
2026-07-24;6.865;811503
2026-07-27;6.84;1103441
2026-07-28;6.864;1173726
2026-07-29;6.818;964577
2026-07-30;6.779;1628599
2026-07-31;6.812;969400
2026-08-03;6.914;1630796
2026-08-04;7.005;1155965
2026-08-05;7.032;1458234
2026-08-06;7.023;973487
2026-08-07;7.05;1610105
2026-08-10;7.056;1298350
2026-08-11;7.055;880460
2026-08-12;7.06;747720
2026-08-13;7.091;788490
2026-08-14;7.063;911869
2026-08-17;7.054;1379609
2026-08-18;6.983;1266773
2026-08-19;6.96;1168584
2026-08-20;6.915;1536420
2026-08-21;6.93;991696
2026-08-24;6.916;1281732
2026-08-25;6.936;1008702
