date;close;volume
2026-05-06;125.764;5217
2026-05-07;128.004;23062
2026-05-08;128.23;1211
2026-05-11;129.517;17519
2026-05-12;127.769;6038
2026-05-13;129.794;4541
2026-05-14;133.767;7404
2026-05-15;132.952;5457
2026-05-18;131.921;16353
2026-05-19;131.481;14198
2026-05-20;133.45;14729
2026-05-21;133.953;11264
2026-05-22;137.808;5754
2026-05-25;139.581;7352
2026-05-26;139.055;9865
2026-05-27;137.196;7409
2026-05-28;139.016;5726
2026-05-29;140.801;4085
2026-06-01;146.786;6211
2026-06-02;147.792;6245
2026-06-03;147.191;6273
2026-06-04;145.42;6293
2026-06-05;141.466;8392
2026-06-08;140.041;5420
2026-06-09;135.524;4509
2026-06-10;134.693;11854
2026-06-11;134.116;5159
2026-06-12;137.491;5292
2026-06-15;141.275;3941
2026-06-16;139.801;4242
2026-06-17;140.253;2829
2026-06-18;141.42;2766
2026-06-19;142.03;2864
2026-06-22;141.89;3750
2026-06-23;139.52;7179
2026-06-24;139.89;6250
2026-06-25;138.29;7618
2026-06-26;136.68;2316
2026-06-29;138.74;2606
2026-06-30;142.4;2016
2026-07-01;143.24;1867
2026-07-02;139.52;2093
2026-07-03;140.78;2352
2026-07-06;143.13;2420
2026-07-07;138.9;2647
2026-07-08;137.04;3546
2026-07-09;141.88;2161
2026-07-10;141.26;2588
2026-07-13;141.36;1372
2026-07-14;141.5;3198
2026-07-15;139.08;4634
2026-07-16;137.22;1315
2026-07-17;134.29;2444
2026-07-20;136.59;967
2026-07-21;137.65;1030
2026-07-22;137.3;1555
2026-07-23;134.22;1416
2026-07-24;134.49;40507
2026-07-27;133.7;2742
2026-07-28;133.62;4150
2026-07-29;132.7;2659
2026-07-30;134.66;4476
2026-07-31;136.41;3454
2026-08-03;139.79;4587
2026-08-04;144.76;3110
2026-08-05;145.16;4175
2026-08-06;142.95;3557
2026-08-07;144.13;2610
2026-08-10;145.46;1768
2026-08-11;145.19;2530
2026-08-12;146.45;1748
2026-08-13;147.88;1834
2026-08-14;146.55;2349
2026-08-17;146.46;2393
2026-08-18;142.6;2000
2026-08-19;140.22;4300
