date;close;volume
2025-08-21;80.18;19461
2025-08-22;80.67;32226
2025-08-25;80.81;42945
2025-08-26;80.65;45484
2025-08-27;81.29;26389
2025-08-28;81.31;26248
2025-08-29;80.31;39631
2025-09-01;80.41;31912
2025-09-02;79.3;53458
2025-09-03;80.33;20615
2025-09-04;80.96;23106
2025-09-05;80.61;42344
2025-09-08;81.42;25660
2025-09-09;81.21;62905
2025-09-10;81.8;38974
2025-09-11;82.09;20275
2025-09-12;82.42;24217
2025-09-15;82.67;39474
2025-09-16;82.21;39795
2025-09-17;81.84;27223
2025-09-18;83.57;35200
2025-09-19;83.66;35761
2025-09-22;84.02;36594
2025-09-23;84.1;28394
2025-09-24;83.85;28804
2025-09-25;83.96;28837
2025-09-26;83.69;20899
2025-09-29;84.27;48895
2025-09-30;83.98;52191
2025-10-01;84.48;44850
2025-10-02;85.16;34336
2025-10-03;85.15;30089
2025-10-06;85.58;47672
2025-10-07;85.45;38486
2025-10-08;86.53;33275
2025-10-09;86.86;56491
2025-10-10;84.77;46430
2025-10-13;85.69;96952
2025-10-14;84.93;65774
2025-10-15;85.6;28258
2025-10-16;85.52;22916
2025-10-17;84.48;53883
2025-10-20;86.51;33051
2025-10-21;86.82;20215
2025-10-22;85.9;24430
2025-10-23;86.56;36712
2025-10-24;87.52;38606
2025-10-27;88.79;43081
2025-10-28;89.29;44255
2025-10-29;89.77;40641
2025-10-30;89.89;51283
2025-10-31;90.02;42431
2025-11-03;90.28;59340
2025-11-04;89.47;88782
2025-11-05;89.52;67104
2025-11-06;87.53;42972
2025-11-07;85.5;74123
2025-11-10;88.11;55888
2025-11-11;87.9;25589
2025-11-12;88.14;29941
2025-11-13;86.63;45194
2025-11-14;86.76;68478
2025-11-17;86.45;44070
2025-11-18;85.06;49621
2025-11-19;85.48;34763
2025-11-20;86.22;46653
2025-11-21;84;98017
2025-11-24;86.26;49163
2025-11-25;85.98;20063
2025-11-26;87.4;35866
2025-11-27;87.32;26465
2025-11-28;87.69;81379
2025-12-01;87.45;37765
2025-12-02;87.82;38738
2025-12-03;87.96;25899
2025-12-04;87.95;19572
2025-12-05;88.44;30863
2025-12-08;88.4;26115
2025-12-09;88.53;30926
2025-12-10;88.27;23759
2025-12-11;87.03;38714
2025-12-12;86.05;32666
2025-12-15;85.91;42682
2025-12-16;85.25;32434
2025-12-17;84.57;26886
2025-12-18;85.97;46990
2025-12-19;86.67;19556
2025-12-22;86.94;26840
2025-12-23;86.94;24721
2025-12-24;87.15;10134
2025-12-29;86.95;46215
2025-12-30;87.21;17253
2025-12-31;86.78;10612
2026-01-02;86.16;56197
2026-01-05;87.32;48325
2026-01-06;87.6;49464
2026-01-07;88.34;27475
2026-01-08;87.55;21488
2026-01-09;88.58;29197
2026-01-12;88.55;40855
2026-01-13;88.85;23569
2026-01-14;87.33;34089
2026-01-15;88.92;29207
2026-01-16;88.43;26691
2026-01-19;86.76;57472
2026-01-20;86.37;41465
2026-01-21;86.57;48945
2026-01-22;87.18;49221
2026-01-23;87.38;23171
2026-01-26;86.96;32890
2026-01-27;86.88;24491
2026-01-28;87.47;45306
2026-01-29;85.89;56146
2026-01-30;86.72;32090
2026-02-02;87.54;72163
2026-02-03;86.28;29059
2026-02-04;84.88;45504
2026-02-05;84.05;62237
2026-02-06;84.67;50803
2026-02-09;85.16;55453
2026-02-10;85.13;34721
2026-02-11;84.86;27735
2026-02-12;83.69;26996
2026-02-13;83.69;41243
2026-02-16;83.33;32649
2026-02-17;83.56;47746
2026-02-18;84.97;35760
2026-02-19;84.74;21647
2026-02-20;85.05;35834
2026-02-23;83.98;23618
2026-02-24;84.81;35572
2026-02-25;85.83;33198
2026-02-26;85.09;46551
2026-02-27;84.69;39529
2026-03-02;85.33;79729
2026-03-03;85.07;65771
2026-03-04;86.44;41264
2026-03-05;86.55;25225
2026-03-06;85.73;32489
2026-03-09;85.39;49492
2026-03-10;86.5;31946
2026-03-11;86.57;41586
2026-03-12;85.87;11775
2026-03-13;85.69;44325
2026-03-16;86.03;17807
2026-03-17;86.21;19668
2026-03-18;85.79;16673
2026-03-19;84.3;22000
2026-03-20;83.54;32073
2026-03-23;83.68;55563
2026-03-24;83.4;23737
2026-03-25;84.03;24952
2026-03-26;82.87;30018
2026-03-27;81.17;49481
2026-03-30;81.29;39786
2026-03-31;81.25;51554
2026-04-01;83.32;69676
2026-04-02;83.37;27073
2026-04-07;82.93;31230
2026-04-08;85.33;62798
2026-04-09;85.58;15457
2026-04-10;86.07;32417
2026-04-13;86.16;38752
2026-04-14;87.31;40269
2026-04-15;88.45;69835
2026-04-16;89.71;45908
2026-04-17;90.79;61613
2026-04-20;90.23;40150
2026-04-21;90.8;23929
2026-04-22;91.82;47462
2026-04-23;92.5;22876
2026-04-24;93.2;24321
2026-04-27;93.1;36721
2026-04-28;92.14;30391
2026-04-29;93.21;31927
2026-04-30;93.29;46615
2026-05-04;94.67;54686
2026-05-05;95.98;35443
2026-05-06;97.14;48834
2026-05-07;98.08;46466
2026-05-08;99.09;24781
2026-05-11;99.83;52522
2026-05-12;98.53;49121
2026-05-13;100.02;36840
2026-05-14;101.86;39118
2026-05-15;100.94;35509
2026-05-18;99.68;51744
2026-05-19;99.27;41626
2026-05-20;100.94;22540
2026-05-21;100.88;45938
2026-05-22;102.46;46335
2026-05-25;102.94;55383
2026-05-26;103.38;44310
2026-05-27;103.14;50143
2026-05-28;104.02;33153
2026-05-29;104.26;51081
2026-06-01;105.22;78200
2026-06-02;105.6;46270
2026-06-03;105.78;62325
2026-06-04;104.9;52709
2026-06-05;103.08;49465
2026-06-08;102.8;80753
2026-06-09;100.06;62646
2026-06-10;99.83;61270
2026-06-11;100.34;46503
2026-06-12;102.86;98477
2026-06-15;105.5;85017
2026-06-16;104.58;54388
2026-06-17;104.22;84011
2026-06-18;105.8;40567
2026-06-19;106.26;28551
2026-06-22;106.28;49501
2026-06-23;103.88;82859
2026-06-24;104.22;27823
2026-06-25;103.46;55576
2026-06-26;103.14;39532
2026-06-29;103.56;46418
2026-06-30;105.96;31867
2026-07-01;106;44293
2026-07-02;103.46;57503
2026-07-03;104.02;44668
2026-07-06;104.76;41379
2026-07-07;102.06;57475
2026-07-08;101.7;46766
2026-07-09;104.12;16781
2026-07-10;104.5;38059
2026-07-13;103.84;35365
2026-07-14;103.98;10277
2026-07-15;103.22;20356
2026-07-16;102.54;26569
2026-07-17;100.14;68991
2026-07-20;101.44;29707
2026-07-21;102.46;19009
2026-07-22;102.48;32009
2026-07-23;100.08;19214
2026-07-24;99.9;27789
2026-07-27;98.29;44779
2026-07-28;98.02;63988
2026-07-29;96.67;42446
2026-07-30;97.34;56002
2026-07-31;97.86;48577
2026-08-03;99.85;59260
2026-08-04;102.86;62070
2026-08-05;103.2;100532
2026-08-06;102.52;26124
2026-08-07;103.18;18767
2026-08-10;103.02;38666
2026-08-11;102.84;21558
2026-08-12;103.36;17660
2026-08-13;104.54;21924
2026-08-14;103.76;24598
2026-08-17;104.46;36849
2026-08-18;102.22;31094
2026-08-19;101.5;29179
2026-08-20;100.42;22799
