date;close;volume
2026-06-08;96.734;25216
2026-06-09;93;14578
2026-06-10;92.444;7220
2026-06-11;94.107;35169
2026-06-12;100.469;11849
2026-06-15;104.099;12919
2026-06-16;100.956;17714
2026-06-17;102.352;13200
2026-06-18;107.321;9902
2026-06-19;108.151;6588
2026-06-22;109.1;17456
2026-06-23;103.459;24518
2026-06-24;102.958;46670
2026-06-25;104.093;14018
2026-06-26;102.287;14867
2026-06-29;103.329;13457
2026-06-30;109.252;4892
2026-07-01;105.211;14181
2026-07-02;99.588;25532
2026-07-03;101.681;4249
2026-07-06;101.56;17522
2026-07-07;94.323;14945
2026-07-08;95.764;12749
2026-07-09;101.727;10808
2026-07-10;100.181;21759
2026-07-13;98.605;9355
2026-07-14;99.566;21508
2026-07-15;95.545;8572
2026-07-16;94.464;26470
2026-07-17;90.706;21572
2026-07-20;93.225;6315
2026-07-21;96.76;13419
2026-07-22;97.999;7163
2026-07-23;96.616;10084
2026-07-24;94.75;22462
2026-07-27;88.699;16600
2026-07-28;87.001;36523
2026-07-29;83.98;36336
2026-07-30;88.169;22056
2026-07-31;88.065;34697
2026-08-03;88.061;23128
2026-08-04;93.625;12738
2026-08-05;92.892;8395
2026-08-06;93.948;11825
2026-08-07;93.588;6485
2026-08-10;93.059;3669
2026-08-11;93.104;8216
2026-08-12;95.693;3731
2026-08-13;97.127;13081
2026-08-14;94.685;3582
2026-08-17;97.513;4082
2026-08-18;91.976;7337
2026-08-19;90.109;18181
2026-08-20;89.99;450
